text_id,full_text,cohesion,syntax,vocabulary,phraseology,grammar,conventions
F5D927221FB8,"the point of these sources are to tell you to stop pollution and stop driving cars so much. us as humans drive around town or wherever so much to the point where there is so much gas in the air to kill someone. in the first source it says, "" when i had a car i was always tense. i'm much happier this way."" some people don't have enough to afford a car or even pay the monthly payments on them a couple months after they purchase one. there is a small amount of people who would not like to own cars only because they didn't have the money for one or just didn't want to deal with the hassal of payments each month.in source two it says, ""on monday motorists with even-numbered liscense plates were ordered to leave their cars at home or suffer a 22-euro fine ($31)."" it's kinda sad when you have to tell people to stay home and not drive their cars. maybe some people need to leave their house a certain day and that isn't the day that they need to go somewhere, it's so stupid to fine someone if they need to go somewhere. the world/ it's people shouldn't have to be controled by the government or whatever to be told when they can leave their house in a car, it's so stupid.i understand that they want to find a way to stop having so much smog in the area. but i mean, what's the point? you can't catch everyone that is out on a certain day that isn't in the right vehicle or has the right numbers on their lisence plate. i think it's so ridicoulus that people should even have to assign days when people can leave or when they can't leave.",3.0,3.5,3.5,3.5,3.5,3.0
6F7CCB64354C,"dear teacher_name,hello , my name is student_name. i am a student here at school_name. i've heard that you were changing the school policy , and that you wanted to hear from the students. i would love for you to take the chance to read my letter . thank youas i stated before i've heard about the changes you want to make and i have a lot of suggestion on it . one of them is that may be after school programs is the only way some of the students stay out of trouble. so then with you taking that away from them, they will have nothing else to do . then they will turn to the streets, and i know you wouldn't want that for our fellow students .also may be them getting a c grade average is the best they can do. then our school wouldn't have the best after school activities we could have. then the people who enjoy it the most , but doesn't meet the standard wouldn't have the ability to get a scholar ship in it even if they need it the most. another reason is that, without after school activities students wouldn't really be able to work out. then we would have even more students turning obesity.i would really like to thank you for reading my letter and giving my suggestions a thought . i hope you really think about them. also and try not to just take our activities for granted. once again thank you.sincerely, student_name",3.0,3.0,3.5,3.5,3.0,3.0
0D91FC8A9FE7,"for students, summer projects can feel like a lot, summer break is supposed to be filled with fun times and vacations while projects are almost the exact opposite. removing summer projects all together isnt an option, so when it comes to the question ""should summer projects be teacher-designed or student-designed"" teacher-designed projects reign supreme, as it benefits both the student and the teacher in multiple different ways.as a teacher, your main job is proving students with a learning experience that will help them grow as people. having a student design a summer project would not be nearly as powerful as the impact a teacher-designed project would. teachers are well informed and know a lot more than most students and because of this it is their responsibility to provide a student with a project rather then have them create one themselves. this is especially reinforced in younger children, such as grades k-6, as they still need a lot of direction and having a student-designed project would not be as viable or coherent as a teacher-designed project.teachers have it difficult sometimes, as they are trying their best to provide students with a learning experience, but teachers also deserve to have their job be a little easier. creating a teacher-designed project as opposed to a student-designed one, would be far easier to grade and create a rubric for. in student-designed projects you have a lot of variety and no one follows a central guideline, however in a teacher-designed project, you can maintain the variety but also contain a set of rules that benefits both the students and teachers, as the students have more clearly defined rules to guide and provide structure to their projects. this also benefits the teachers, as they can easily grade the assignment and provide a fair grading experience.finally, teachers have everyone's best interest at heart when designing projects. teachers will always design something challenging and beneficial to the students education. students, especially younger ones, cannot be trusted to design a project that would be as beneficial as a teacher-designed project. students often take shortcuts or the easy way out and while sometimes this can be beneficial to the students and their education, it is more often harmful then doing it the right way and teaches them to be lazy. a teacher-designed project on the other hand, would be designed with the thoughts of providing an enriching experience to the student and hopefully making them a more successful and educated person.teachers play well informed, and important roles in a students life while they develop, and education is a very big part of student development so, projects should be designed with a teachers interests at heart. because of that, when it comes down to it, teacher-designed projects are generally more helpful, easier, and responsible then a student-designed project would be.",4.0,4.0,4.0,4.0,4.0,4.0
845DB3AC386E,"electoral college is a process that help the united states over many many years. so my question now is, why are you trying to get rid of it? they made so it a vote from congress would go towards the president and a popular vote from cictizens. without the electroal college barely anyone's vote would be heard and congess would be making our choice for us. i believe that we should keep the electroal, because it makes citizens feel that they are in the system and without it people aren't really voting for who they want. source 1"" what is the electoral college?"" by the office of the federal register and source 3 ""in defense of the electoral college: five reasons to keep our despised to method of choosing the president"" by richard a. posner.to begin, keeping the electoral college makes citizens feel that they are in the system. even though they may not feel like they are in the system, this will let people's voices be heard and give them their rights to vote for who they want as president.""you help choose your state's electors when you vote for president because when you vote for your candidate you wre actually voting for your candidate's electors."" this quote from source 1 states that baicsally people are voting for their candidate's electors who vote for the president. therefore, keeping the electoral college makes people feel that their vote counts.also, without the electoral college citizens aren't really voting for who they want. even though other people are voting for you, at least they r voting for what u want and what you think. ""the residents of the other regions are likely to feel disenfranchised- to feel that votes do not count, that the new president will have no regard for their interests, that he really isn't their president.""this quote from source 3 explains that without the electoral college their vote won't count and that the new president won't have any of their interests. to end this, if we didn't have the electoral college no one's vote would count.to sum this up, the electroal college would give citizens the right to choose who the want and feel like they are apart of the system. this would give everyone a chance to let their voice heard. so why would they try to get rid of it, if it helps lots of people? therefore i believe that we should keep it.",3.5,3.5,3.5,3.5,3.5,3.0
086603D5B319,"it's 9pm, you haven't finished your homework. you would've finished your homework, if you had the choice to go straight home. however, the extra curricular you have to participate in, took too much time. that's the view of a student, if they would have to participate in a extracurricular activity. students would have no time to play their xbox, and have no time to finish that 8 paragraph essay, if they had to participate in a extracurricular activitiy. i don't agree that students should be forced to take one extracurricular activity, because it makes students do something they don't like, makes students have no time for homework, and does not allow students to go home and have time to breath.extracurricular activities, are for people who want to be in that activity, or feel interested in it. if student's aren't interested in that activity, then why should they be forced to do it? how would you feel if you had to be on the basketball team but you don't even like basketball?extracurricular activities would also make students stay up at 10pm to finish their homework. they would make students more overwhelmed with homework, because the extracurricular activitiy would take too much of their time. lastly, if students had to take a extracurricular activitie, students wouldn't get a break from school. students want to get out of stressful school, and go home, but the extracurricular activitie abolishes that opportunity.in conclusion, if the principal forced students to do extracurricular activities, it would make students more stressed out then they should be. if students don't like the activity they have to do, why do they have to take that activity? the poor students wouldn't have time to breath, and go home. students relaxing time would be school time, so which one do you choose? forcing students to live under school, or allow students to have their own life after school, with no consequences.",3.5,3.5,3.5,3.5,3.5,3.5
4BB688100D15,"imagine you receiving advice from someone, but you go ask other people because you're not sure if it's considerable. what i would do in this situation is to not ask one person for advice, i would go to other people and listen to their opinions. just by listening to different people's perspective you gain more information to help you find a reliable solution. for me, that is the correct choice because it makes more sense to absorb others advice to find a better choice. i believe everyone has the opportunity to seek others opinions to make a better choice by involving others, being curious, and relying on your peers.by involving others, you can learn a lot of new things just by including multiple opinions. to involve other people you can start off by asking for their point of view, so they can end up changing your mind about your situation for something better. you could also involve others by using their opinion, and ask different people about that person's perspective, and see which one would lead you to make a final choice. finally, another way to involve others to seek a better choice is by expressing your own opinion, and talking to another person to observe your opinion. i find these ways better to trust, so you don't have to involve only one person.being curious helps you find a better belief about a situation you are not sure of. to be curious you could go up to people for advice, and possibly give them options to see which one has a better meaning. on the other hand, you could be curious by listening to what is important or not, and by asking for examples if you don't quite understand. asking multiple questions of the person's advice and finding the pro's and con's of the situation is another way of being curious. being curious is the key to lead you to the right path to find a better choice.relying on your peers can help you find a better understanding of their advice. an example of relying on others is to build trust with a variety of people to make sure you know that person will give you a positive result. another way to rely on your peers is to make sure you know them well enough to ask them for advice, and so that you don't go the opposite way of making a consistent choice. however, relying on your peers will make you feel more confident about their opinions, and consider making the right choice. relying on others will help you follow success by considering others perspectives.overall, i think listening to other people's point of view is the key to help you make a better choice. using your peers and your surroundings will get you to the right path. to make better choices, and using the opportunity to seek opinions is to involve others, be curious, and rely on your peers to find your solution. have you ever thought about talking to other people to find reliable advises? do you think this will help in the future as well?",3.5,3.5,4.0,3.5,3.5,3.5
7480BDC7C131,i think that it isn't right to change the school policy because some students cant pull there grade up to a b or higher. i think that it should stay the way it is because a c is still a passing grade and its hard to focus on 2 things at once because there is always homework that you have to do or a test that you have to study for and you have to practice for a game that's coming up or you have to go to practice so that means you wont have that much time to finish your homework or study for the next test that's coming up and you cant finish your notebook for the notebook check that's coming up so its hard to focus on 2 things at once. so if you just keep it the way it is then it will be less stressful for the students and they will have less things to worry about. i think that it will be reasonable if you don't let students play sports if they have a f or a d because that isn't a passing grade so they wont have 2 things to worry about at once because they will only be focusing on school only. this is my opinion and i hope other students have the same opinion because it will be easier for most kids in this school thanks for reading this i hope you really think about it.,3.0,3.0,3.5,3.5,3.5,3.0
A30020B4E5DB,"dear state senator,electoral colleges are very important and should be in every ""state"". electoral colleges are where electors go to meet up and vote for president and vice president. this is a great help because they are more educated in politics than the average citizen is. with the knowledge in politics they can be trusted to make a good decisionon who to vote for.the electoral college has five hundred thirty eight electors. each state has an elector for each of the members in the house of representatives. not only does each candiddate running for president have their own group of electors, but you will get two of your own. the electors are very hard working also. they have to count all the votes made by congress. if the electoral colleges aren't in florida then who else would want to count all of the electoral votes congress. no one has the time to do that unless it's in their job description.although an electoral college can cost a lot of money to build they are still worth it. the bulding of the college will also be beneficial because it causes more jobas for the unemployed. electoral colleges are fundamental and will help improve the state's current voting system.sincerely, proper_name",3.0,3.0,3.5,3.0,3.5,3.0
5658A5617BA5,"dear: principali think students should be required to take a position on whether students should be required to perform community service because they can learn more better education by just being apart of something achieving in life as in doing their school work, getting good grades, being dedicated and representable to the respect in the school policy. and other ways representable student could be held as loyal and helpful students in our school areas. and i also think students should really take a thoughtful moment about rather the community service activity should or would waste their quality time at home just wasting a lot of time ands not really learning about anything important. and i think that it is right to establish that all kids should be required in cleaning up all of the junk that has been abandoned our important community. and i also believe that students should do the right thing and pick up of what they have done as in throwing trash on the ground and thinking it is cool, i don't believe deep down inside that kids and adults should trash and liter up our community like this. and i truly possibly think that kids should think about keeping our environment clean and be supportive.sincerely, teacher_name(vice principal)",3.0,3.0,3.5,3.0,3.0,3.0
44D3C95615CA,"yes,the use of this techology is valuable beacuse maybe what you'er are upset and there is no one there to make you feel better. ""that at least according to some new computer software that can recognize emotions. the person who is making the software is thomas huang,of the beckman institute for advanced science at the university of illinois""(paragraph 1) .huang is doing this by trying to recongnize other people facial expression. this computer software is a 3-d printer which can make a mode of the face.""the process begin when the computer constructs a 3-d computer model of the face; all 4 major muscles in the model must move like human muscles""(paragraph3).a 3-d printer is way better then a normal printer. at least for a 3-d printer it gives you all the close up details of how they are feeing.the movement of the one is called action unit according todr. huang who relies on the work of psychologist,such as dr. pual eckman,creator of facs (paragraph 3).the computer will calculate this everyday ""in fact, we human perform this same impressive ""calculation"" everyday amd for instance,you can probably tell how a friend feeling simply by the look on her face""(paragraph5).this can calulate every single movement that you make. so here what the people who is making the software want you to do. this a partner they will like for you to take a mirror a genunie smile and forced one. the real smile is called a zygomatic major that lift the corner of your mouth.""meanwhile,muscles called orbicularis oculi pars palpabraeus make crow's-feet around your eyes""(paragraph8).i'm pretty sure is the muscle that are around your eyes.",2.5,3.0,3.0,2.5,2.5,2.5
14CC75D0E9D0,"dear principlei think you should at least have up too a d grade point average because even during when i played wrestling, or football i had a d and one f but i got the f up but they still wouldn't let me practice or do anything because i still got that d. what i think the you as a principle should do is u should be at least passing five of your classes and should have at least a grade point average of 1.5. at my school in the school_name is that policy and i am glad too have it but it didn't really matter to me because i was just falling! i was falling because of all my test and everything but i think its just dumb if you have to have at least a b average if that was our school i would at least write a banner saying we should have at least be passing five of our classes and we should be able to have a 1.5 grade point average that's when freedom of speech comes in! so o hope if the principle reads this he will agree with me! it should really be that hard if you listen to me? don't you wont to see everyone out in the football field, or wrestling mat, or basketball court, or even if you are doing cross country? i would be glad everyone wants to be so active and would change it so you could make their dreams come true!! so i really hope you listen to me because its better if you got people that want to do sports but they cant because at least a b grade point average they could be at home doing drugs, something that will get them into trouble so if u change it too my idea they will be where you could see them, watch them so they don't get sent to detention hall (dh) or anything like that!sincerely,student_name",2.5,3.0,3.0,3.0,3.0,2.5
0ACB0E08934E,"the ""facial action coding system"" is technology that can be used in the class room because some people can't figure out how good or bad someone is feeling. teachers will be able to know if the student is learning or eithor not paying attention or sleeping in class. it'll be easier for them to know what's false and what's true expression in their situation they could be in.in difference in the situation students can't understand someone's expression. thanks to the technolgy now it'll be easier to figure out students emotion or anyone. the article states, "" using video imagery, the new emotion-recognition software tracks these facial movements- in a real face or in the painted face of mona lisa. by weighting the different units, the software can even identify mixed emotions. each expression is compared against a neutral face.""""the mona lisa demonstration is really intended to bring a smile to your face, while it shows just how much this computer can do.""finally, yes the technology is worth a big margin but its worth to have the help we can all get to help us know many. in my opinion it'll be a better way to learn/read better on our emotional expressions because you""'ll have more information and could know more about everything you want or need to know about the expressions. according to the facial feedback theory of emotion, moving your facial muscles not only expresses emotions, but also may even help produce them. we humans perform this same impressive ""calculation"" every day, for instance, you can probably tell how a person is feeling simply by the look on their face.",3.5,3.5,3.5,3.5,3.5,3.5
273D52E9DC95,"seeking multiple opinions helps make better choicesmany people seek several opinions for advice because it helps them piece together the ideas they get and create a better way of going about something. it lets them see multiple ways of doing something while also allowing them to separate the good advice from the bad advice. this is why people get advice from the people they trust. the person seeking advice knows that they will put thought into the advice they give them.everyone thinks differently and has their own perspective on everything. this is why many people have very different ideas and opinions. listening to another person's opinions can open your mind to the different ways of doing something. it can also help some people to grow as a person and be able to take their own advice.in order to get the most well rounded advice a person must ask a variety of different people. often times someone will only ask one person for advice, making their point of view limited. they are only getting one opinion, and aren't able to see how other people interpret what they want to know.another reason why a person may ask several people for advice is because there are many people who give bad advice. unfortunately some people don't want to help and only want to focus on themselves. so they give a person poor advice in hopes that the person will stop asking. then there are some people who are ignorant to the topic.they don't know enough about the topic to give someone proper advice. usually these types of people don't have malevolent intentions, they just don't know the right things to say. asking many people helps to separate the good advice from the bad advice people give. it also can help to find the people in someone's life that care about their well being. which, in the future, will help them make better decisions on later things, because they will know who gives the best advice.lastly, hearing several opinions can narrow down what not to do. if many people say to not do something then the person knows that majority of people agree it will only do them harm. it is the same for the things a person should do. if many people have the same advice then they know that it's the right thing to do. indecisiveness is prevalent in many people. having several voices present should enforce the person to make a decision. someone can also put together all of the advice they get and find the common denominator of the advice. making the person self assured about following the advice people gave, because so many of their peers thought the same way. you can tweak all of the advice to create a better idea or a stronger piece of advice. usually your own advice is best for yourself, so adding other people's advice to your own can help you make a greater choice.in all, asking more people gets someone more advice. it makes a person feel sure of their decisions and more confident about the choice they will make. in the end when they go through with their choice they will get it done more precisely than if they had not gotten advice. however, there are times where finding the right advice is hard but, asking several people can help determine what the most positive decision is.",4.0,4.0,4.0,4.0,4.0,4.0
4EDB197A680E,"a better idea for you change is that the students should have a c in the first semester to participate in sports and other activities. then in the second semester the students must have a b to participate. one reason that the students should have a c to participate is because most of the students have a grade c average. it wouldn't be fair for most of the students to not be able to participate. another reason is because if the students see how fun it is to be able to participate in activities and they find out that the principal is going to change the grade to a b then the students are going to want to work hard to get that b.one reason why you should change the grade to participate in sports from a b to a c is because most students have a c. it wouldn't be fair for the students that have a c. this idea will only be for the first semester.in the second semester the students will have to have a b to participate. by the time the students find out how much fun it is being able to do the activities there going to find out that the grade to play the sports and other activities changed from a c to a b. the students are going to want to work hard to get that b. the students don't want to lose that privilege to be able to do any type of activity.therefore, you should change your idea. the students should have to have a c to participate in the first semester cause it wouldn't be fair for the students that have a c. then in the second semester change the grade from a b to c so that the students can work hard to get a b. this idea will help kids get a better grade, to learn more, and to be a better student.",3.5,3.5,3.5,3.5,3.5,3.5
B3DCC9D9797B,"have you ever heard about big faces on mars, nasa has gone on many space trips but this time they found sothing creepy. they had found big faces made in the dust, nasa said they have never heard about anything like this before so that makes me a little scared on how they got there.i think that it is scary having planets have faces on them. these faces were found in 1976 and it was hard to see and in 1998 and in 2001 the face got covered by sand and dust and you couldnt see it anymore. in 1976 there was a group called the viking 1 sent by nasa. they had found a 2nd face made and it had shadows in its eyes, and mouth.there was a big time when everyone kept talking about these faces in magazines, in social media, and in abandoned stores. ""the face on mars has since become a pop icon. it has starred in holltwood films, appered in books, magazines, radio talk shows, even haunted grocery stores.""(5)some people say that these faces are awesome and that nasa should go on the planet mars and explore the faces on mars. this finding was very important to tax payers. nasa had taken many pictures of these faces they even sent another space ship to go with a better camera to take better pictures."" we felt this was important to taxpayers"", explained jim garvin, chief scientist for nas's mars exploration program."" we photographed the face as soon as we could get a good shot at it."" (6)nasa had sent a 3rd space mission in april 5, 1998 when the space ship had passed over cydonia the took a picture of the face. it is very hard to find this face because it was under a cloud on mars. when the space ship took a picture there wasnt anything at all because they were in the wrong are of the planet. when the space ship got to the right place it was hidden but it was in the same place. people think that aliens had put a haze over the face so the peoploe couldnt see it anymore. ""the camera on board mgs had to peer through wispy clouds to see the face. perhaps, said skeptics, alien markings were hidden by haze.(8)no one has ever seen these faces again so maybe they were hidden by some or somthing. hopefully soon nasa will send another space trip to try to find these faces again. it proves that a lot of people were scared at first but then they werent because the space mission couldnt find them then they did and everyone was excited. personally i would be scared knowing that somthing had made those then hid them with haze and clouds.",2.5,3.0,3.0,3.0,3.5,3.0
2FA001A3D229,"when asking people for advice, usually asking a close friend or a trusted adult is what first comes to mind. in some cases, more than one person needs to be asked.when advice is needed asking more than one person can be better than just asking one. in the event that advice is needed, asking two or maybe even three people can be a lot more reassuring. new ideas are brought to the table meaning more options to choose from when the decision needs to be made. as an example, generic_name might not know what to do when the school bully tells him to meet him after school on the blacktop to fight. generic_name asks his friend what to do and his friend has the same idea as him. asking two or three people might give new or maybe even better ideas than the one that he thought of. so now generic_name is avoiding the fight, and is safe because his other friends told him to tell the principal.asking more than one person might also add to your idea. for an example, generic_name wants salad but doesn't know what to put on it. he puts the lettuce shredded cheese and ham on it but he knows he's missing something. he asks his friends to see what they say. one friend asks if he has put tomatoes on it, and another asks if he put croutons on it yet. so with these new ideas at hand, he can now add these items to his salad, and has a salad ready for lunch tomorrow.making better decisions is another outcome for asking multiple people for advice. as an example, generic_name is at the shoe store looking for some new shoes for school. he is trying to get the newest pairs of jordans' because he wanted to be the first at his school to have them, but they are way too expensive. on the other hand, he could get a much cheaper pair of air force ones but then he would look like everyone else. generic_name is really indecisive, so he calls his friend to see what he says. his friend tells him to buy the jordan but they are too expensive. generic_name then asks his dad, and his dad says the air force ones are much more affordable and look good too. generic_name not knowing what to do suddenly remembers that basketball season is coming up, and the only pair of basketball shoes are beaten up and dirty. generic_name then asks one of the employees that work there is they have any basketball shoes. the employee directs him to the basketball section and generic_name sees the basketball shoes hes been wanting, and at an affordable price.there are times when you need some advice, and a lot of it. asking more than one person is better in many different ways. some for making better decisions, and some just to hear the opinions of others and what they think is the best thing to do. someone once said, ""two heads are better than one"".",3.5,3.5,4.0,3.5,4.0,3.5
527B7AAC2310,"is home schooling for youwhat is so important about home schooling?i think that students would not benefit from being able to attend classes from home because students would not have the amount of social activity as others, they also would not learn the amount of information as they would in school.students would'nt benefit from being able to attend classes from home because students would'nt have the amount of social activity as others. studies show that five out of ten students are more distant just by taking classes from home. being in a school can improve your communication skills that can be used in interviews, presentations, performances, or even if your just speaking to family or friends. it's one of the most important thing you'll need in life. taking online classes at home is a totally different environment then being at school. at home you only have a few people you can talk to for help which could be your parents, family, or your teacher. school is different you have students everywhere, teachers, and friends that can help you with anything such as personal problems, injuries, and school work. being at school can help you learn more life lessons then being at home.students would'nt benefit from being able to attend classes from home because students wouldnt learn the amount of information as they would in school. school shows you everything you need in life like science, history, math, a language, english, how to read, write, even how to cook. learning from school can show you anything you want to know from the basics to an even deeper perspective.learning more than the necessary can improve you more as a student and as person. will show you thinks you'd need in the future even things you need now.however,i know that some students are home schooled because of popularity, they might always be on the road to new places, medical reasons, or the environment just is'nt for them. some students choose to not go to public school because of bullying and i understand that. everyone has a reason to be home schooled but you should'nt be home schooled just because your ""to tired"" and you dont want to wake up early in the morning. home schooling shows us more about our future. whoever thought that students would be able to take classes from home or even through video conferencing?going to school will make you grow in a way you've never seen before. you'll learn more than the basics, you'll learn how to interact with people, and you'll learn so much more. step by step you'll start to grow and learn new things on the way. everyone is different and everyone will gravitate things in different ways.",3.5,3.5,3.5,3.5,3.5,3.5
2B5011D4C860,"as we all know all of us need some advise at some point in our life. we ask for advise to get through rough times, bad situations, and even life itself. three main reasons why we ask for advise is because we all have fights in friendships,get into bad relationships,and struggle in school.first of all, we all have our fights with friends over periods of time. they can happen because both of you could like the same handsome and popular boy in school. fights with your friends can even happen with liitle things like a disagreement and start to fight over that. it happens it's part of life. another example is you not going to their birthday party last year and you both stop talking to each other. make it up to her this year and try to plan to go to that brand new amusment or water park that just opened a few days ago.secondly, girls could get into bad relationships and not know what to do. to all of the girls out there we all get into bad relationships. i can tell you i have had many of them in my life. we all fall for that cute,pretty, and sinister smile on their face. i have seen it so many times it's unreal to belive that once we say yes we fall into their plan to take our hearts and just tear them to shreds. boys can be like that. they plan to trap us and never let us go to see the bright beam of love again. until you meet another one who is more caring and loving and you start to feel that sensation you used to feel and you know you found the right one.finally, we all struggle in school. it's like you try and it's not enough to power through the year you are there. i have been there so many times that i can't count. i struggled in math so much i wasn't passing in that class. it was so hard for me to where i had melt downs and called me stupid and dumb. i was at the point to where i wanted to just give up and quite everything i had done. my mom and dad on the other hand had my back and they still do to this day. they tell me that i'm not stupid and dumb and to just keep trying and to push on and to always look ahead and never look back.to sum it up, all of us have our bad and good days and that's okay. we all find away to push forward and get through it together. as i said in the beginning we all ask for advise because we all have fights in friendships,get into bad relationships,and even struggle in school. all i have to say is don't stop trying if you don't make it try again and just don't stop fighting.",3.0,3.5,3.5,3.5,3.5,3.0
0D359BCEE452,"by the author of this topic is really persauding by true facts where it makes u think. can we really live on venus the normal way or a new way? during all this time all the best and expert sciencetist are working together to test a method nd see if we can live on that planet without dying or not producing food or water or even shelter. while testing we figured out that venus has the hottest surface temperature of any planet in our solar system, even though mercury is closer to our sun. beyond high pressure and heat, venusian geology and weather present additional impediments like erupting volcanoes, powerful earthquakes, and frequent lightning strikes to probes seeking to land on its surface. so that is why i think during the proccess on living venus or in the future testing methods if we could live pn venus or see if we can grow crops or bring like equiment to test samples on we can evole on this planet near us. even the thought of going to a new planet is a big turn of events because we dont know how its atmosphere works or gravity or air/oxygen or weather climate change or anything but we are learning about it really fast where we have to make a high expert group of people to risk their lives to see if we can produce our species or our tech,food,citys, or even animal life in conculsion to make sure that we sure we dont make the smallest mistake to screw up the plans for us to live or visit venus in future but in mean time we have people training to become the best of the best for this secret peoject if it happens. so that is all i gotta say and i hope it does happen to make history on the board for people to live on a new generation. so our main goal is all about striving to meet the challenge presented by venus has value, not only because of the insight to be gained on the planet itself, but also because human curiosity will likely lead us into many equally intimidating endeavors. our travels on earth and beyond should not be limited by dangers and doubts but should be expanded to meet the very edges of imagination and innovation. even nasa is working on other approaches to studying venus. for example, some simplified electronics made of silicon carbide have been tested in a chamber simulating the chaos of venuss surface and have lasted for three weeks in such conditions. another project is looking back to an old technology called mechanical computers",3.0,3.0,3.5,3.5,3.5,3.0
06936C8AA35D,"everyone has found themselves in that sticky situation where you just don't know what to do. there are so many problems running through your mind and so many ways to solve them. your head is jumbled up, and you can't think straight anymore. you start stressing out and sweating and you just have absolutely no idea what do to!in this scenario most people go to their friends and family for help. they ask as many people as they can to give them advice to help them make the best choice. seeking multiple opinions can help someone make a better choice by exposing them to many different ways to interpret and solve problems, helping them think about their choices thoroughly without getting stressed out or anxious, and opening their mind to all the possible choices and outcomes of the situation.to start with, the first reason why seeking multiple opinions can help someone make a better choice is because it can expose them to many different ways to interpret and solve problems. studies show that when given the same situation, almost 80% of people choose different ways to solve them. this is beneficial because it shows that everyone has their own ways of solving problems, so when you ask people around you which choice they would make in a certain situation you will get many different ways. this can help you think through each suggestion and decide which one is right for you.the second reason why seeking multiple opinions can help someone make a better choice is because it can help them think about their choices thoroughly without getting stressed out or anxious. there are many people that have a hard time making decisions on their own. they go back and forth between all the choices that they could possibly make, and all it does is make them anxious. i know this from personal experience because i'm a very indecisive person, and making big decisions stress me out a lot. but when i have the opinions of multiple people to help me, it makes the decision process so much easier. they all tell me their input and what they would do, and it calms me down and helps me think through it clearer.the final reason why seeking multiple opinions can help someone make a better choice is because it can open their mind to all the possible choices and outcomes of a situation. sometimes when people have to make a decision, they think that there is only a couple options to choose from. they don't stretch their mind to think outside the box and think of other choices they can make. but when they ask multiple people of their intake on the situation, they will realize that there are so many more options to choose from. they might even start thinking harder and coming up with creative ideas on their own!in conclusion, seeking multiple opinions can help someone make a better choice by exposing them to many different ways to interpret and solve problems, helping them think about their choices thoroughly without getting stressed out or anxious, and opening their mind to all the possible choices and outcomes of the situation. doing this can also help people make decisions easier, and can help many people think clearer when making decisions. as a result, they will always figure out which choice is best for them.",4.0,4.0,4.0,4.0,4.0,4.0
80FC88FA6032,"do you think it was made by an alien or is it a natural landform? many people have different opinions some say aliens created it, but others say that is a natural thing. in my opinion i think that it's a natural landform. i have 3 examples, first when the camera captured the picture it wasen't clear enough because there were wispy clouds. second in the artical it said ""it spotted shadowy likeness of a human face"". third the artical aslo said ""formed by shadows giving the illusison of eyes, nose, and mouth.first the camera captured the picture, but it wasen't clear enough because when they captured the picture there were wispy cloud which can make it hard to take a picture or to see the picture. this example shows that they might of seen something else such as the face ,but it could be wrong because they captured the picture when there was wispy clouds.second in the artical it said ""it spotted shadowy likeness of a human face"" which can mean that when the picture was captured the camera could have of captured some shadows to which can create an illusion of a face when in reality it could be the showdows. this example shows that the camera captured the shadows which can create and illusion of a face.third in the artical it also said that ""formed by shadows giving the illusion of eyes, nose, and mouth. this can mean that people see it in many way's. the picture creates an illusion that can make you think that it's a face with eyes, nose, and mouth. this example shows that the picture wasn't taken right which can cause an illusion, many people see a face, but that's because the picture creates an illusion of a face.in conclusion many people have different opinions some say aliens created it, but say is a natural landform. some people may have counter calims first counter claim is why would nasa lie to us. second counter claim is that the picture showed a face so it is a face. third counter claim is that they had a good camera so if it shows it then it is a face. my rebuttals would be that nasa is not lieing about the pictures. second the picture might create an illusion that makes you think it's a face. third not all cameras show exactly what you want to take a picture of these are my counter claims and rebuttals and also my example and explanantions.",3.0,3.0,3.0,3.0,3.0,2.5
